time,x,y,z,step,clear,rain,snow,supported,bodyClear
35.0808,0.0000,2.0668,-93.5626,0.08997,0.3617,0.6383,0.0000,True,True
35.0891,0.0000,2.0677,-93.6083,0.04570,0.3607,0.6393,0.0000,True,True
35.1114,0.0000,2.0703,-93.7283,0.12001,0.3580,0.6420,0.0000,True,True
35.1210,0.0000,2.0714,-93.7785,0.05014,0.3569,0.6431,0.0000,True,True
35.1395,0.0000,2.0735,-93.8797,0.10125,0.3547,0.6453,0.0000,True,True
35.1477,0.0000,2.0745,-93.9243,0.04467,0.3537,0.6463,0.0000,True,True
35.1700,0.0000,2.0770,-94.0443,0.12003,0.3510,0.6490,0.0000,True,True
35.1815,0.0000,2.0783,-94.1062,0.06190,0.3496,0.6504,0.0000,True,True
35.1899,0.0000,2.0792,-94.1516,0.04538,0.3486,0.6514,0.0000,True,True
35.2122,0.0000,2.0816,-94.2683,0.11675,0.3461,0.6539,0.0000,True,True
35.2208,0.0000,2.0825,-94.3123,0.04396,0.3451,0.6549,0.0000,True,True
35.2394,0.0000,2.0845,-94.4079,0.09565,0.3430,0.6570,0.0000,True,True
35.2477,0.0000,2.0853,-94.4496,0.04167,0.3421,0.6579,0.0000,True,True
35.2649,0.0000,2.0870,-94.5331,0.08351,0.3402,0.6598,0.0000,True,True
35.2867,0.0000,2.0891,-94.6358,0.10277,0.3380,0.6620,0.0000,True,True
35.2960,0.0000,2.0899,-94.6782,0.04240,0.3370,0.6630,0.0000,True,True
35.3144,0.0000,2.0916,-94.7618,0.08366,0.3352,0.6648,0.0000,True,True
35.3228,0.0000,2.0923,-94.7989,0.03706,0.3344,0.6656,0.0000,True,True
35.3400,0.0000,2.0938,-94.8729,0.07403,0.3328,0.6672,0.0000,True,True
35.3483,0.0000,2.0945,-94.9082,0.03528,0.3320,0.6680,0.0000,True,True
35.3702,0.0000,2.0962,-94.9975,0.08936,0.3300,0.6700,0.0000,True,True
35.3873,0.0000,2.0975,-95.0657,0.06821,0.3286,0.6714,0.0000,True,True
35.3962,0.0000,2.0982,-95.0981,0.03239,0.3279,0.6721,0.0000,True,True
35.4150,0.0000,2.0995,-95.1706,0.07255,0.3263,0.6737,0.0000,True,True
35.4236,0.0000,2.1001,-95.2021,0.03142,0.3256,0.6744,0.0000,True,True
35.4458,0.0000,2.1016,-95.2802,0.07819,0.3239,0.6761,0.0000,True,True
35.4549,0.0000,2.1022,-95.3113,0.03110,0.3232,0.6768,0.0000,True,True
35.4743,0.0000,2.1035,-95.3757,0.06434,0.3218,0.6782,0.0000,True,True
35.4917,0.0000,2.1045,-95.4306,0.05500,0.3206,0.6794,0.0000,True,True
35.4998,0.0000,2.1050,-95.4562,0.02552,0.3201,0.6799,0.0000,True,True
35.5220,0.0000,2.1062,-95.5211,0.06495,0.3187,0.6813,0.0000,True,True
35.5304,0.0000,2.1067,-95.5455,0.02442,0.3181,0.6819,0.0000,True,True
35.5504,0.0000,2.1076,-95.5992,0.05371,0.3170,0.6830,0.0000,True,True
35.5582,0.0000,2.1080,-95.6211,0.02185,0.3165,0.6835,0.0000,True,True
35.5751,0.0000,2.1088,-95.6639,0.04285,0.3156,0.6844,0.0000,True,True
35.5837,0.0000,2.1092,-95.6854,0.02152,0.3151,0.6849,0.0000,True,True
35.6019,0.0000,2.1100,-95.7279,0.04243,0.3142,0.6858,0.0000,True,True
35.6167,0.0000,2.1106,-95.7609,0.03306,0.3135,0.6865,0.0000,True,True
35.6248,0.0000,2.1109,-95.7789,0.01800,0.3131,0.6869,0.0000,True,True
35.6473,0.0000,2.1117,-95.8239,0.04499,0.3121,0.6879,0.0000,True,True
35.6561,0.0000,2.1120,-95.8411,0.01716,0.3117,0.6883,0.0000,True,True
35.6751,0.0000,2.1127,-95.8749,0.03385,0.3110,0.6890,0.0000,True,True
35.6832,0.0000,2.1129,-95.8892,0.01435,0.3107,0.6893,0.0000,True,True
35.7000,0.0000,2.1134,-95.9162,0.02691,0.3101,0.6899,0.0000,True,True
35.7218,0.0000,2.1140,-95.9478,0.03167,0.3094,0.6906,0.0000,True,True
35.7304,0.0000,2.1142,-95.9598,0.01195,0.3092,0.6908,0.0000,True,True
35.7481,0.0000,2.1146,-95.9817,0.02191,0.3087,0.6913,0.0000,True,True
35.7568,0.0000,2.1146,-95.9817,0.00000,0.3087,0.6913,0.0000,True,True
35.7756,0.0000,2.1147,-95.9843,0.00269,0.3087,0.6913,0.0000,True,True
35.7839,0.0000,2.1147,-95.9860,0.00169,0.3086,0.6914,0.0000,True,True
35.8049,0.0000,2.1148,-95.9937,0.00762,0.3085,0.6915,0.0000,True,True
35.8221,0.0000,2.1150,-96.0021,0.00843,0.3083,0.6917,0.0000,True,True
35.8306,0.0000,2.1151,-96.0068,0.00472,0.3082,0.6918,0.0000,True,True
35.8507,0.0000,2.1153,-96.0210,0.01421,0.3079,0.6921,0.0000,True,True
35.8590,0.0000,2.1154,-96.0274,0.00641,0.3077,0.6923,0.0000,True,True
35.8758,0.0000,2.1157,-96.0423,0.01488,0.3074,0.6926,0.0000,True,True
35.8840,0.0000,2.1158,-96.0502,0.00791,0.3072,0.6928,0.0000,True,True
35.9053,0.0000,2.1162,-96.0739,0.02369,0.3067,0.6933,0.0000,True,True
35.9223,0.0000,2.1166,-96.0950,0.02114,0.3063,0.6937,0.0000,True,True
35.9312,0.0000,2.1168,-96.1065,0.01148,0.3060,0.6940,0.0000,True,True
35.9487,0.0000,2.1172,-96.1318,0.02533,0.3055,0.6945,0.0000,True,True
35.9575,0.0000,2.1175,-96.1447,0.01284,0.3052,0.6948,0.0000,True,True
35.9758,0.0000,2.1180,-96.1752,0.03054,0.3046,0.6954,0.0000,True,True
35.9840,0.0000,2.1183,-96.1895,0.01424,0.3043,0.6957,0.0000,True,True
36.0010,0.0000,2.1188,-96.2204,0.03099,0.3036,0.6964,0.0000,True,True
36.0094,0.0000,2.1191,-96.2364,0.01599,0.3032,0.6968,0.0000,True,True
36.0309,0.0000,2.1198,-96.2807,0.04431,0.3023,0.6977,0.0000,True,True
36.0476,0.0000,2.1205,-96.3170,0.03628,0.3015,0.6985,0.0000,True,True
36.0563,0.0000,2.1208,-96.3366,0.01963,0.3011,0.6989,0.0000,True,True
36.0757,0.0000,2.1216,-96.3832,0.04656,0.3001,0.6999,0.0000,True,True
36.0841,0.0000,2.1220,-96.4037,0.02054,0.2997,0.7003,0.0000,True,True
36.1007,0.0000,2.1227,-96.4466,0.04291,0.2988,0.7012,0.0000,True,True
36.1090,0.0000,2.1231,-96.4685,0.02190,0.2983,0.7017,0.0000,True,True
36.1259,0.0000,2.1239,-96.5150,0.04649,0.2973,0.7027,0.0000,True,True
36.1436,0.0000,2.1248,-96.5664,0.05137,0.2962,0.7038,0.0000,True,True
36.1520,0.0000,2.1252,-96.5916,0.02523,0.2957,0.7043,0.0000,True,True
36.1736,0.0000,2.1263,-96.6589,0.06730,0.2942,0.7058,0.0000,True,True
36.1824,0.0000,2.1268,-96.6869,0.02797,0.2936,0.7064,0.0000,True,True
36.2010,0.0000,2.1278,-96.7491,0.06229,0.2923,0.7077,0.0000,True,True
36.2092,0.0000,2.1283,-96.7772,0.02806,0.2917,0.7083,0.0000,True,True
36.2260,0.0000,2.1292,-96.8360,0.05877,0.2905,0.7095,0.0000,True,True
36.2430,0.0000,2.1303,-96.8981,0.06212,0.2892,0.7108,0.0000,True,True
36.2510,0.0000,2.1308,-96.9284,0.03029,0.2885,0.7115,0.0000,True,True
36.2649,0.0000,2.1317,-96.9811,0.05275,0.2874,0.7126,0.0000,True,True
36.2734,0.0000,2.1322,-97.0139,0.03283,0.2867,0.7133,0.0000,True,True
36.2898,0.0000,2.1332,-97.0796,0.06567,0.2853,0.7147,0.0000,True,True
36.2981,0.0000,2.1338,-97.1133,0.03372,0.2846,0.7154,0.0000,True,True
36.3149,0.0000,2.1349,-97.1831,0.06984,0.2832,0.7168,0.0000,True,True
36.3230,0.0000,2.1354,-97.2182,0.03511,0.2824,0.7176,0.0000,True,True
36.3401,0.0000,2.1366,-97.2923,0.07404,0.2809,0.7191,0.0000,True,True
36.3619,0.0000,2.1381,-97.3917,0.09948,0.2788,0.7212,0.0000,True,True
36.3703,0.0000,2.1387,-97.4304,0.03871,0.2780,0.7220,0.0000,True,True
36.3876,0.0000,2.1400,-97.5118,0.08135,0.2763,0.7237,0.0000,True,True
36.3968,0.0000,2.1407,-97.5551,0.04337,0.2754,0.7246,0.0000,True,True
36.4152,0.0000,2.1420,-97.6472,0.09204,0.2734,0.7266,0.0000,True,True
36.4235,0.0000,2.1427,-97.6888,0.04168,0.2726,0.7274,0.0000,True,True
36.4408,0.0000,2.1440,-97.7777,0.08887,0.2707,0.7293,0.0000,True,True
36.4578,0.0000,2.1453,-97.8672,0.08951,0.2689,0.7311,0.0000,True,True
36.4795,0.0000,2.1470,-97.9843,0.11712,0.2664,0.7336,0.0000,True,True
36.4895,0.0000,2.1478,-98.0344,0.05005,0.2654,0.7346,0.0000,True,True
36.5075,0.0000,2.1492,-98.1348,0.10049,0.2633,0.7367,0.0000,True,True
36.5156,0.0000,2.1498,-98.1795,0.04461,0.2624,0.7376,0.0000,True,True
36.5328,0.0000,2.1511,-98.2716,0.09211,0.2605,0.7395,0.0000,True,True
36.5410,0.0000,2.1517,-98.3162,0.04464,0.2596,0.7404,0.0000,True,True
36.5628,0.0000,2.1534,-98.4344,0.11824,0.2572,0.7428,0.0000,True,True
36.5804,0.0000,2.1546,-98.5283,0.09387,0.2553,0.7447,0.0000,True,True
36.5888,0.0000,2.1552,-98.5744,0.04612,0.2543,0.7457,0.0000,True,True
36.6075,0.0000,2.1566,-98.6750,0.10056,0.2523,0.7477,0.0000,True,True
36.6158,0.0000,2.1571,-98.7203,0.04538,0.2514,0.7486,0.0000,True,True
36.6329,0.0000,2.1583,-98.8119,0.09157,0.2495,0.7505,0.0000,True,True
36.6410,0.0000,2.1589,-98.8567,0.04477,0.2486,0.7514,0.0000,True,True
36.6584,0.0000,2.1601,-98.9496,0.09293,0.2467,0.7533,0.0000,True,True
36.6793,0.0000,2.1616,-99.0631,0.11357,0.2444,0.7556,0.0000,True,True
36.6882,0.0000,2.1622,-99.1113,0.04820,0.2434,0.7566,0.0000,True,True
36.7078,0.0000,2.1634,-99.2169,0.10558,0.2413,0.7587,0.0000,True,True
36.7161,0.0000,2.1640,-99.2619,0.04499,0.2404,0.7596,0.0000,True,True
36.7328,0.0000,2.1651,-99.3518,0.08992,0.2386,0.7614,0.0000,True,True
36.7415,0.0000,2.1656,-99.3984,0.04664,0.2377,0.7623,0.0000,True,True
36.7628,0.0000,2.1670,-99.5140,0.11556,0.2354,0.7646,0.0000,True,True
36.7804,0.0000,2.1681,-99.6088,0.09478,0.2335,0.7665,0.0000,True,True
36.7909,0.0000,2.1687,-99.6599,0.05112,0.2325,0.7675,0.0000,True,True
36.8086,0.0000,2.1698,-99.7609,0.10099,0.2305,0.7695,0.0000,True,True
36.8168,0.0000,2.1703,-99.8056,0.04470,0.2296,0.7704,0.0000,True,True
36.8386,0.0000,2.1716,-99.9231,0.11756,0.2273,0.7727,0.0000,True,True
36.8474,0.0000,2.1721,-99.9709,0.04783,0.2263,0.7737,0.0000,True,True
36.8668,0.0000,2.1732,-100.0759,0.10496,0.2243,0.7757,0.0000,True,True
36.8835,0.0000,2.1741,-100.1653,0.08939,0.2225,0.7775,0.0000,True,True
36.8918,0.0000,2.1746,-100.2096,0.04431,0.2217,0.7783,0.0000,True,True
36.9087,0.0000,2.1755,-100.2972,0.08765,0.2199,0.7801,0.0000,True,True
36.9178,0.0000,2.1760,-100.3434,0.04621,0.2190,0.7810,0.0000,True,True
36.9394,0.0000,2.1771,-100.4515,0.10807,0.2169,0.7831,0.0000,True,True
36.9486,0.0000,2.1775,-100.4959,0.04436,0.2161,0.7839,0.0000,True,True
36.9671,0.0000,2.1783,-100.5851,0.08924,0.2144,0.7856,0.0000,True,True
36.9837,0.0000,2.1791,-100.6625,0.07742,0.2129,0.7871,0.0000,True,True
36.9921,0.0000,2.1794,-100.7008,0.03829,0.2121,0.7879,0.0000,True,True
37.0136,0.0000,2.1803,-100.7963,0.09549,0.2103,0.7897,0.0000,True,True
37.0222,0.0000,2.1806,-100.8340,0.03769,0.2096,0.7904,0.0000,True,True
37.0422,0.0000,2.1814,-100.9178,0.08381,0.2080,0.7920,0.0000,True,True
37.0504,0.0000,2.1817,-100.9526,0.03479,0.2073,0.7927,0.0000,True,True
37.0670,0.0000,2.1823,-101.0195,0.06695,0.2060,0.7940,0.0000,True,True
37.0755,0.0000,2.1826,-101.0531,0.03355,0.2054,0.7946,0.0000,True,True
37.0930,0.0000,2.1831,-101.1200,0.06693,0.2041,0.7959,0.0000,True,True
37.1141,0.0000,2.1838,-101.1980,0.07795,0.2026,0.7974,0.0000,True,True
37.1230,0.0000,2.1840,-101.2299,0.03198,0.2020,0.7980,0.0000,True,True
37.1422,0.0000,2.1846,-101.2961,0.06614,0.2008,0.7992,0.0000,True,True
37.1504,0.0000,2.1848,-101.3246,0.02848,0.2002,0.7998,0.0000,True,True
37.1672,0.0000,2.1853,-101.3792,0.05465,0.1992,0.8008,0.0000,True,True
37.1753,0.0000,2.1855,-101.4058,0.02660,0.1987,0.8013,0.0000,True,True
37.1921,0.0000,2.1859,-101.4574,0.05160,0.1977,0.8023,0.0000,True,True
37.2093,0.0000,2.1863,-101.5084,0.05102,0.1967,0.8033,0.0000,True,True
37.2179,0.0000,2.1865,-101.5337,0.02531,0.1963,0.8037,0.0000,True,True
37.2391,0.0000,2.1869,-101.5916,0.05784,0.1952,0.8048,0.0000,True,True
37.2477,0.0000,2.1871,-101.6149,0.02331,0.1948,0.8052,0.0000,True,True
37.2650,0.0000,2.1874,-101.6585,0.04363,0.1939,0.8061,0.0000,True,True
37.2735,0.0000,2.1876,-101.6797,0.02122,0.1935,0.8065,0.0000,True,True
37.2920,0.0000,2.1879,-101.7233,0.04361,0.1927,0.8073,0.0000,True,True
37.3089,0.0000,2.1881,-101.7604,0.03705,0.1920,0.8080,0.0000,True,True
37.3170,0.0000,2.1883,-101.7783,0.01788,0.1917,0.8083,0.0000,True,True
37.3342,0.0000,2.1885,-101.8130,0.03478,0.1911,0.8089,0.0000,True,True
37.3429,0.0000,2.1886,-101.8302,0.01712,0.1907,0.8093,0.0000,True,True
37.3640,0.0000,2.1889,-101.8683,0.03816,0.1900,0.8100,0.0000,True,True
37.3734,0.0000,2.1890,-101.8845,0.01621,0.1897,0.8103,0.0000,True,True
37.3900,0.0000,2.1892,-101.9112,0.02670,0.1892,0.8108,0.0000,True,True
37.3985,0.0000,2.1893,-101.9243,0.01307,0.1890,0.8110,0.0000,True,True
37.4151,0.0000,2.1895,-101.9480,0.02369,0.1885,0.8115,0.0000,True,True
37.4338,0.0000,2.1896,-101.9719,0.02392,0.1881,0.8119,0.0000,True,True
37.4420,0.0000,2.1897,-101.9820,0.01014,0.1879,0.8121,0.0000,True,True
37.4588,0.0000,2.1897,-101.9820,0.00000,0.1879,0.8121,0.0000,True,True
37.4671,0.0000,2.1897,-101.9826,0.00051,0.1879,0.8121,0.0000,True,True
37.4839,0.0000,2.1897,-101.9857,0.00315,0.1879,0.8121,0.0000,True,True
37.4925,0.0000,2.1898,-101.9879,0.00217,0.1878,0.8122,0.0000,True,True
37.5141,0.0000,2.1898,-101.9969,0.00898,0.1876,0.8124,0.0000,True,True
37.5317,0.0000,2.1899,-102.0064,0.00951,0.1875,0.8125,0.0000,True,True
37.5411,0.0000,2.1899,-102.0120,0.00564,0.1874,0.8126,0.0000,True,True
37.5594,0.0000,2.1900,-102.0259,0.01392,0.1871,0.8129,0.0000,True,True
37.5676,0.0000,2.1901,-102.0327,0.00677,0.1870,0.8130,0.0000,True,True
37.5845,0.0000,2.1901,-102.0486,0.01592,0.1867,0.8133,0.0000,True,True
37.5932,0.0000,2.1902,-102.0574,0.00880,0.1865,0.8135,0.0000,True,True
37.6148,0.0000,2.1904,-102.0825,0.02512,0.1861,0.8139,0.0000,True,True
37.6344,0.0000,2.1905,-102.1083,0.02575,0.1856,0.8144,0.0000,True,True
37.6426,0.0000,2.1906,-102.1196,0.01138,0.1854,0.8146,0.0000,True,True
37.6597,0.0000,2.1907,-102.1448,0.02511,0.1849,0.8151,0.0000,True,True
37.6676,0.0000,2.1908,-102.1578,0.01306,0.1847,0.8153,0.0000,True,True
37.6892,0.0000,2.1910,-102.1951,0.03730,0.1840,0.8160,0.0000,True,True
37.6978,0.0000,2.1911,-102.2105,0.01540,0.1837,0.8163,0.0000,True,True
37.7154,0.0000,2.1913,-102.2438,0.03333,0.1831,0.8169,0.0000,True,True
37.7343,0.0000,2.1916,-102.2832,0.03940,0.1824,0.8176,0.0000,True,True
37.7426,0.0000,2.1917,-102.3009,0.01766,0.1821,0.8179,0.0000,True,True
37.7685,0.0000,2.1921,-102.3609,0.05998,0.1810,0.8190,0.0000,True,True
37.7760,0.0000,2.1922,-102.3789,0.01801,0.1806,0.8194,0.0000,True,True
37.7984,0.0000,2.1925,-102.4358,0.05690,0.1796,0.8204,0.0000,True,True
37.8084,0.0000,2.1927,-102.4620,0.02624,0.1791,0.8209,0.0000,True,True
37.8280,0.0000,2.1930,-102.5163,0.05432,0.1781,0.8219,0.0000,True,True
37.8493,0.0000,2.1933,-102.5787,0.06239,0.1770,0.8230,0.0000,True,True
37.8594,0.0000,2.1935,-102.6077,0.02896,0.1765,0.8235,0.0000,True,True
37.8782,0.0000,2.1938,-102.6677,0.06001,0.1754,0.8246,0.0000,True,True
37.8862,0.0000,2.1939,-102.6939,0.02622,0.1749,0.8251,0.0000,True,True
37.9041,0.0000,2.1942,-102.7531,0.05915,0.1739,0.8261,0.0000,True,True
37.9129,0.0000,2.1943,-102.7835,0.03046,0.1733,0.8267,0.0000,True,True
37.9364,0.0000,2.1948,-102.8672,0.08369,0.1718,0.8282,0.0000,True,True
37.9531,0.0000,2.1951,-102.9289,0.06172,0.1707,0.8293,0.0000,True,True
37.9614,0.0000,2.1952,-102.9608,0.03188,0.1701,0.8299,0.0000,True,True
37.9787,0.0000,2.1955,-103.0279,0.06703,0.1689,0.8311,0.0000,True,True
37.9871,0.0000,2.1957,-103.0615,0.03367,0.1683,0.8317,0.0000,True,True
38.0093,0.0000,2.1960,-103.1520,0.09047,0.1667,0.8333,0.0000,True,True
38.0179,0.0000,2.1962,-103.1880,0.03600,0.1661,0.8339,0.0000,True,True
38.0366,0.0000,2.1965,-103.2687,0.08074,0.1647,0.8353,0.0000,True,True
38.0532,0.0000,2.1968,-103.3429,0.07419,0.1634,0.8366,0.0000,True,True
38.0613,0.0000,2.1969,-103.3803,0.03738,0.1627,0.8373,0.0000,True,True
38.0787,0.0000,2.1973,-103.4609,0.08057,0.1613,0.8387,0.0000,True,True
38.0872,0.0000,2.1974,-103.5017,0.04080,0.1606,0.8394,0.0000,True,True
38.1083,0.0000,2.1977,-103.6042,0.10249,0.1588,0.8412,0.0000,True,True
38.1175,0.0000,2.1978,-103.6485,0.04431,0.1580,0.8420,0.0000,True,True
38.1370,0.0000,2.1981,-103.7481,0.09958,0.1563,0.8437,0.0000,True,True
38.1536,0.0000,2.1984,-103.8349,0.08680,0.1548,0.8452,0.0000,True,True
38.1618,0.0000,2.1985,-103.8785,0.04360,0.1540,0.8460,0.0000,True,True
38.1791,0.0000,2.1988,-103.9713,0.09281,0.1524,0.8476,0.0000,True,True
38.1963,0.0000,2.1990,-104.0648,0.09351,0.1508,0.8492,0.0000,True,True
38.2048,0.0000,2.1990,-104.1107,0.04587,0.1501,0.8499,0.0000,True,True
38.2286,0.0000,2.1993,-104.2387,0.12806,0.1479,0.8521,0.0000,True,True
38.2369,0.0000,2.1993,-104.2837,0.04501,0.1471,0.8529,0.0000,True,True
38.2537,0.0000,2.1995,-104.3738,0.09011,0.1456,0.8544,0.0000,True,True
38.2703,0.0000,2.1996,-104.4637,0.08990,0.1441,0.8559,0.0000,True,True
38.2785,0.0000,2.1997,-104.5087,0.04497,0.1433,0.8567,0.0000,True,True
38.2999,0.0000,2.1998,-104.6240,0.11528,0.1414,0.8586,0.0000,True,True
38.3088,0.0000,2.1998,-104.6724,0.04842,0.1406,0.8594,0.0000,True,True
38.3259,0.0000,2.1999,-104.7645,0.09207,0.1391,0.8609,0.0000,True,True
38.3352,0.0000,2.1999,-104.8128,0.04829,0.1383,0.8617,0.0000,True,True
38.3536,0.0000,2.2000,-104.9136,0.10084,0.1366,0.8634,0.0000,True,True
38.3703,0.0000,2.2000,-105.0036,0.09000,0.1351,0.8649,0.0000,True,True
38.3785,0.0000,2.2000,-105.0484,0.04480,0.1344,0.8656,0.0000,True,True
38.4003,0.0000,2.2000,-105.1660,0.11755,0.1325,0.8675,0.0000,True,True
38.4088,0.0000,2.2000,-105.2122,0.04626,0.1317,0.8683,0.0000,True,True
38.4224,0.0000,2.2000,-105.2853,0.07310,0.1305,0.8695,0.0000,True,True
38.4309,0.0000,2.2000,-105.3311,0.04574,0.1298,0.8702,0.0000,True,True
38.4455,0.0000,2.2000,-105.4088,0.07777,0.1285,0.8715,0.0000,True,True
38.4535,0.0000,2.2000,-105.4534,0.04461,0.1278,0.8722,0.0000,True,True
38.4706,0.0000,2.2000,-105.5459,0.09248,0.1264,0.8736,0.0000,True,True
38.4917,0.0000,2.2000,-105.6600,0.11403,0.1245,0.8755,0.0000,True,True
38.5005,0.0000,2.2000,-105.7076,0.04760,0.1238,0.8762,0.0000,True,True
38.5202,0.0000,2.2000,-105.8138,0.10623,0.1221,0.8779,0.0000,True,True
38.5285,0.0000,2.2000,-105.8586,0.04479,0.1214,0.8786,0.0000,True,True
38.5453,0.0000,2.2000,-105.9487,0.09011,0.1200,0.8800,0.0000,True,True
38.5538,0.0000,2.2000,-105.9947,0.04604,0.1193,0.8807,0.0000,True,True
38.5707,0.0000,2.2000,-106.0862,0.09144,0.1178,0.8822,0.0000,True,True
38.5923,0.0000,2.2000,-106.2020,0.11580,0.1161,0.8839,0.0000,True,True
38.6015,0.0000,2.2000,-106.2494,0.04739,0.1153,0.8847,0.0000,True,True
38.6202,0.0000,2.2000,-106.3469,0.09753,0.1138,0.8862,0.0000,True,True
38.6286,0.0000,2.2000,-106.3893,0.04245,0.1132,0.8868,0.0000,True,True
38.6452,0.0000,2.2000,-106.4721,0.08278,0.1119,0.8881,0.0000,True,True
38.6536,0.0000,2.2000,-106.5128,0.04073,0.1113,0.8887,0.0000,True,True
38.6703,0.0000,2.2000,-106.5929,0.08007,0.1101,0.8899,0.0000,True,True
38.6875,0.0000,2.2000,-106.6726,0.07969,0.1089,0.8911,0.0000,True,True
38.6960,0.0000,2.2000,-106.7104,0.03779,0.1083,0.8917,0.0000,True,True
38.7173,0.0000,2.2000,-106.8058,0.09541,0.1069,0.8931,0.0000,True,True
38.7264,0.0000,2.2000,-106.8450,0.03922,0.1063,0.8937,0.0000,True,True
38.7433,0.0000,2.2000,-106.9160,0.07098,0.1052,0.8948,0.0000,True,True
38.7520,0.0000,2.2000,-106.9527,0.03667,0.1047,0.8953,0.0000,True,True
38.7706,0.0000,2.2000,-107.0276,0.07491,0.1036,0.8964,0.0000,True,True
38.7875,0.0000,2.2000,-107.0926,0.06503,0.1026,0.8974,0.0000,True,True
38.7961,0.0000,2.2000,-107.1265,0.03392,0.1021,0.8979,0.0000,True,True
38.8178,0.0000,2.2000,-107.2064,0.07983,0.1010,0.8990,0.0000,True,True
38.8263,0.0000,2.2000,-107.2369,0.03058,0.1005,0.8995,0.0000,True,True
38.8456,0.0000,2.2000,-107.3034,0.06651,0.0996,0.9004,0.0000,True,True
38.8539,0.0000,2.2000,-107.3317,0.02825,0.0991,0.9009,0.0000,True,True
38.8707,0.0000,2.2000,-107.3862,0.05455,0.0984,0.9016,0.0000,True,True
38.8789,0.0000,2.2000,-107.4128,0.02657,0.0980,0.9020,0.0000,True,True
38.8961,0.0000,2.2000,-107.4653,0.05244,0.0972,0.9028,0.0000,True,True
38.9135,0.0000,2.2000,-107.5171,0.05183,0.0965,0.9035,0.0000,True,True
38.9221,0.0000,2.2000,-107.5422,0.02513,0.0961,0.9039,0.0000,True,True
38.9458,0.0000,2.2000,-107.6059,0.06363,0.0952,0.9048,0.0000,True,True
38.9543,0.0000,2.2000,-107.6285,0.02263,0.0949,0.9051,0.0000,True,True
38.9706,0.0000,2.2000,-107.6697,0.04118,0.0943,0.9057,0.0000,True,True
38.9789,0.0000,2.2000,-107.6902,0.02057,0.0940,0.9060,0.0000,True,True
39.0004,0.0000,2.2000,-107.7394,0.04921,0.0933,0.9067,0.0000,True,True
39.0186,0.0000,2.2000,-107.7784,0.03895,0.0928,0.9072,0.0000,True,True
39.0276,0.0000,2.2000,-107.7973,0.01894,0.0925,0.9075,0.0000,True,True
39.0463,0.0000,2.2000,-107.8342,0.03683,0.0920,0.9080,0.0000,True,True
39.0546,0.0000,2.2000,-107.8497,0.01556,0.0918,0.9082,0.0000,True,True
39.0714,0.0000,2.2000,-107.8792,0.02945,0.0913,0.9087,0.0000,True,True
39.0795,0.0000,2.2000,-107.8933,0.01418,0.0912,0.9088,0.0000,True,True
39.0976,0.0000,2.2000,-107.9216,0.02830,0.0908,0.9092,0.0000,True,True
39.1189,0.0000,2.2000,-107.9516,0.02998,0.0903,0.9097,0.0000,True,True
39.1273,0.0000,2.2000,-107.9631,0.01144,0.0902,0.9098,0.0000,True,True
39.1465,0.0000,2.2000,-107.9858,0.02271,0.0899,0.9101,0.0000,True,True
39.1545,0.0000,2.2000,-107.9858,0.00000,0.0899,0.9101,0.0000,True,True
39.1717,0.0000,2.2000,-107.9880,0.00222,0.0898,0.9102,0.0000,True,True
39.1804,0.0000,2.2000,-107.9897,0.00169,0.0898,0.9102,0.0000,True,True
39.2047,0.0000,2.2000,-107.9987,0.00906,0.0897,0.9103,0.0000,True,True
39.2214,0.0000,2.2000,-108.0071,0.00832,0.0896,0.9104,0.0000,True,True
39.2295,0.0000,2.2000,-108.0117,0.00465,0.0895,0.9105,0.0000,True,True
39.2468,0.0000,2.2000,-108.0238,0.01205,0.0893,0.9107,0.0000,True,True
39.2685,0.0000,2.2000,-108.0422,0.01846,0.0891,0.9109,0.0000,True,True
39.2776,0.0000,2.2000,-108.0506,0.00832,0.0890,0.9110,0.0000,True,True
39.2964,0.0000,2.2000,-108.0705,0.01993,0.0887,0.9113,0.0000,True,True
39.3131,0.0000,2.2000,-108.0904,0.01993,0.0884,0.9116,0.0000,True,True
39.3211,0.0000,2.2000,-108.1006,0.01023,0.0883,0.9117,0.0000,True,True
39.3432,0.0000,2.2000,-108.1317,0.03111,0.0878,0.9122,0.0000,True,True
39.3517,0.0000,2.2000,-108.1443,0.01253,0.0877,0.9123,0.0000,True,True
39.3719,0.0000,2.2000,-108.1773,0.03301,0.0872,0.9128,0.0000,True,True
39.3802,0.0000,2.2000,-108.1914,0.01408,0.0870,0.9130,0.0000,True,True
39.3967,0.0000,2.2000,-108.2215,0.03011,0.0866,0.9134,0.0000,True,True
39.4134,0.0000,2.2000,-108.2539,0.03238,0.0862,0.9138,0.0000,True,True
39.4220,0.0000,2.2000,-108.2711,0.01723,0.0859,0.9141,0.0000,True,True
39.4434,0.0000,2.2000,-108.3175,0.04638,0.0853,0.9147,0.0000,True,True
39.4523,0.0000,2.2000,-108.3372,0.01973,0.0850,0.9150,0.0000,True,True
39.4719,0.0000,2.2000,-108.3840,0.04678,0.0844,0.9156,0.0000,True,True
39.4801,0.0000,2.2000,-108.4042,0.02026,0.0841,0.9159,0.0000,True,True
39.4970,0.0000,2.2000,-108.4472,0.04299,0.0835,0.9165,0.0000,True,True
39.5052,0.0000,2.2000,-108.4690,0.02178,0.0832,0.9168,0.0000,True,True
