time,x,y,z,step,clear,rain,snow,supported,bodyClear
21.0176,0.0000,0.8000,-42.5889,0.05457,1.0000,0.0000,0.0000,True,True
21.0379,0.0000,0.8000,-42.6512,0.06226,1.0000,0.0000,0.0000,True,True
21.0584,0.0000,0.8000,-42.7175,0.06630,1.0000,0.0000,0.0000,True,True
21.0790,0.0000,0.8000,-42.7871,0.06965,1.0000,0.0000,0.0000,True,True
21.0996,0.0000,0.8000,-42.8598,0.07269,1.0000,0.0000,0.0000,True,True
21.1192,0.0000,0.8000,-42.9323,0.07248,1.0000,0.0000,0.0000,True,True
21.1404,0.0000,0.8000,-43.0136,0.08129,1.0000,0.0000,0.0000,True,True
21.1596,0.0000,0.8000,-43.0899,0.07635,1.0000,0.0000,0.0000,True,True
21.1805,0.0000,0.8000,-43.1741,0.08418,1.0000,0.0000,0.0000,True,True
21.2017,0.0000,0.8000,-43.2678,0.09367,1.0000,0.0000,0.0000,True,True
21.2198,0.0000,0.8000,-43.3481,0.08035,1.0000,0.0000,0.0000,True,True
21.2406,0.0000,0.8000,-43.4428,0.09470,1.0000,0.0000,0.0000,True,True
21.2605,0.0000,0.8000,-43.5371,0.09430,1.0000,0.0000,0.0000,True,True
21.2822,0.0000,0.8000,-43.6439,0.10677,1.0000,0.0000,0.0000,True,True
21.3009,0.0000,0.8000,-43.7384,0.09447,1.0000,0.0000,0.0000,True,True
21.3211,0.0000,0.8000,-43.8431,0.10477,1.0000,0.0000,0.0000,True,True
21.3413,0.0000,0.8000,-43.9512,0.10804,1.0000,0.0000,0.0000,True,True
21.3621,0.0000,0.8000,-44.0635,0.11230,1.0000,0.0000,0.0000,True,True
21.3825,0.0000,0.8000,-44.1735,0.11006,1.0000,0.0000,0.0000,True,True
21.4027,0.0000,0.8000,-44.2822,0.10862,1.0000,0.0000,0.0000,True,True
21.4238,0.0000,0.8000,-44.3968,0.11469,1.0000,0.0000,0.0000,True,True
21.4437,0.0000,0.8000,-44.5043,0.10743,1.0000,0.0000,0.0000,True,True
21.4654,0.0000,0.8000,-44.6216,0.11729,1.0000,0.0000,0.0000,True,True
21.4851,0.0000,0.8000,-44.7271,0.10549,1.0000,0.0000,0.0000,True,True
21.5074,0.0000,0.8000,-44.8476,0.12058,1.0000,0.0000,0.0000,True,True
21.5260,0.0000,0.8000,-44.9483,0.10067,1.0000,0.0000,0.0000,True,True
21.5463,0.0000,0.8000,-45.0584,0.11007,1.0000,0.0000,0.0000,True,True
21.5664,0.0000,0.8001,-45.1667,0.10836,1.0000,0.0000,0.0000,True,True
21.5867,0.0000,0.8002,-45.2764,0.10965,1.0000,0.0000,0.0000,True,True
21.6073,0.0000,0.8002,-45.3874,0.11100,1.0000,0.0000,0.0000,True,True
21.6274,0.0000,0.8003,-45.4962,0.10877,1.0000,0.0000,0.0000,True,True
21.6489,0.0000,0.8005,-45.6119,0.11579,1.0000,0.0000,0.0000,True,True
21.6681,0.0000,0.8007,-45.7162,0.10427,1.0000,0.0000,0.0000,True,True
21.6905,0.0000,0.8009,-45.8366,0.12042,1.0000,0.0000,0.0000,True,True
21.7098,0.0000,0.8011,-45.9412,0.10457,1.0000,0.0000,0.0000,True,True
21.7322,0.0000,0.8013,-46.0617,0.12051,1.0000,0.0000,0.0000,True,True
21.7509,0.0000,0.8016,-46.1618,0.10011,1.0000,0.0000,0.0000,True,True
21.7713,0.0000,0.8019,-46.2688,0.10701,1.0000,0.0000,0.0000,True,True
21.7917,0.0000,0.8022,-46.3736,0.10478,1.0000,0.0000,0.0000,True,True
21.8122,0.0000,0.8025,-46.4752,0.10163,1.0000,0.0000,0.0000,True,True
21.8331,0.0000,0.8029,-46.5737,0.09844,1.0000,0.0000,0.0000,True,True
21.8532,0.0000,0.8032,-46.6685,0.09482,1.0000,0.0000,0.0000,True,True
21.8739,0.0000,0.8036,-46.7608,0.09231,1.0000,0.0000,0.0000,True,True
21.8937,0.0000,0.8040,-46.8470,0.08621,1.0000,0.0000,0.0000,True,True
21.9156,0.0000,0.8043,-46.9381,0.09103,1.0000,0.0000,0.0000,True,True
21.9347,0.0000,0.8046,-47.0150,0.07697,1.0000,0.0000,0.0000,True,True
21.9573,0.0000,0.8051,-47.1018,0.08677,1.0000,0.0000,0.0000,True,True
21.9764,0.0000,0.8054,-47.1732,0.07146,1.0000,0.0000,0.0000,True,True
21.9967,0.0000,0.8058,-47.2449,0.07168,1.0000,0.0000,0.0000,True,True
22.0166,0.0000,0.8061,-47.3132,0.06829,1.0000,0.0000,0.0000,True,True
22.0374,0.0000,0.8065,-47.3804,0.06714,1.0000,0.0000,0.0000,True,True
22.0576,0.0000,0.8068,-47.4433,0.06292,1.0000,0.0000,0.0000,True,True
22.0775,0.0000,0.8071,-47.5024,0.05909,1.0000,0.0000,0.0000,True,True
22.0990,0.0000,0.8075,-47.5622,0.05982,1.0000,0.0000,0.0000,True,True
22.1184,0.0000,0.8078,-47.6134,0.05120,1.0000,0.0000,0.0000,True,True
22.1385,0.0000,0.8081,-47.6641,0.05070,1.0000,0.0000,0.0000,True,True
22.1591,0.0000,0.8084,-47.7122,0.04815,1.0000,0.0000,0.0000,True,True
22.1790,0.0000,0.8087,-47.7559,0.04366,1.0000,0.0000,0.0000,True,True
22.1996,0.0000,0.8089,-47.7980,0.04212,1.0000,0.0000,0.0000,True,True
22.2200,0.0000,0.8091,-47.8363,0.03832,1.0000,0.0000,0.0000,True,True
22.2404,0.0000,0.8094,-47.8719,0.03558,1.0000,0.0000,0.0000,True,True
22.2599,0.0000,0.8096,-47.9028,0.03089,1.0000,0.0000,0.0000,True,True
22.2798,0.0000,0.8097,-47.9312,0.02843,1.0000,0.0000,0.0000,True,True
22.2997,0.0000,0.8099,-47.9569,0.02573,1.0000,0.0000,0.0000,True,True
22.3199,0.0000,0.8100,-47.9798,0.02282,1.0000,0.0000,0.0000,True,True
22.3404,0.0000,0.8100,-47.9798,0.00000,1.0000,0.0000,0.0000,True,True
22.3604,0.0000,0.8100,-47.9827,0.00298,1.0000,0.0000,0.0000,True,True
22.3824,0.0000,0.8101,-47.9896,0.00685,1.0000,0.0000,0.0000,True,True
22.4008,0.0000,0.8101,-47.9980,0.00841,1.0000,0.0000,0.0000,True,True
22.4218,0.0000,0.8102,-48.0106,0.01261,1.0000,0.0000,0.0000,True,True
22.4420,0.0000,0.8103,-48.0261,0.01546,1.0000,0.0000,0.0000,True,True
22.4628,0.0000,0.8105,-48.0446,0.01854,1.0000,0.0000,0.0000,True,True
22.4824,0.0000,0.8106,-48.0662,0.02158,1.0000,0.0000,0.0000,True,True
22.5026,0.0000,0.8108,-48.0906,0.02439,1.0000,0.0000,0.0000,True,True
22.5239,0.0000,0.8110,-48.1199,0.02926,1.0000,0.0000,0.0000,True,True
22.5435,0.0000,0.8112,-48.1499,0.03005,1.0000,0.0000,0.0000,True,True
22.5654,0.0000,0.8115,-48.1870,0.03706,1.0000,0.0000,0.0000,True,True
22.5840,0.0000,0.8117,-48.2210,0.03402,1.0000,0.0000,0.0000,True,True
22.6041,0.0000,0.8120,-48.2607,0.03969,1.0000,0.0000,0.0000,True,True
22.6246,0.0000,0.8123,-48.3040,0.04337,1.0000,0.0000,0.0000,True,True
22.6450,0.0000,0.8127,-48.3509,0.04688,1.0000,0.0000,0.0000,True,True
22.6655,0.0000,0.8130,-48.4008,0.04985,1.0000,0.0000,0.0000,True,True
22.6857,0.0000,0.8134,-48.4529,0.05210,1.0000,0.0000,0.0000,True,True
22.7075,0.0000,0.8138,-48.5128,0.05995,1.0000,0.0000,0.0000,True,True
22.7272,0.0000,0.8143,-48.5703,0.05749,1.0000,0.0000,0.0000,True,True
22.7489,0.0000,0.8149,-48.6364,0.06614,1.0000,0.0000,0.0000,True,True
22.7678,0.0000,0.8154,-48.6973,0.06091,1.0000,0.0000,0.0000,True,True
22.7886,0.0000,0.8159,-48.7670,0.06964,1.0000,0.0000,0.0000,True,True
22.8098,0.0000,0.8165,-48.8421,0.07514,1.0000,0.0000,0.0000,True,True
22.8323,0.0000,0.8172,-48.9243,0.08217,1.0000,0.0000,0.0000,True,True
22.8528,0.0000,0.8179,-49.0035,0.07922,1.0000,0.0000,0.0000,True,True
22.8739,0.0000,0.8186,-49.0880,0.08453,1.0000,0.0000,0.0000,True,True
22.8941,0.0000,0.8194,-49.1719,0.08387,1.0000,0.0000,0.0000,True,True
22.9158,0.0000,0.8203,-49.2644,0.09253,1.0000,0.0000,0.0000,True,True
22.9355,0.0000,0.8211,-49.3533,0.08892,1.0000,0.0000,0.0000,True,True
22.9574,0.0000,0.8220,-49.4538,0.10051,1.0000,0.0000,0.0000,True,True
22.9792,0.0000,0.8230,-49.5578,0.10392,1.0000,0.0000,0.0000,True,True
23.0009,0.0000,0.8241,-49.6667,0.10891,1.0000,0.0000,0.0000,True,True
23.0239,0.0000,0.8253,-49.7842,0.11750,1.0000,0.0000,0.0000,True,True
23.0424,0.0000,0.8263,-49.8823,0.09815,1.0000,0.0000,0.0000,True,True
23.0634,0.0000,0.8275,-49.9947,0.11237,1.0000,0.0000,0.0000,True,True
23.0840,0.0000,0.8287,-50.1060,0.11138,1.0000,0.0000,0.0000,True,True
23.1047,0.0000,0.8300,-50.2184,0.11240,1.0000,0.0000,0.0000,True,True
23.1252,0.0000,0.8312,-50.3292,0.11076,1.0000,0.0000,0.0000,True,True
23.1459,0.0000,0.8325,-50.4405,0.11132,1.0000,0.0000,0.0000,True,True
23.1665,0.0000,0.8338,-50.5522,0.11172,1.0000,0.0000,0.0000,True,True
23.1877,0.0000,0.8352,-50.6662,0.11404,1.0000,0.0000,0.0000,True,True
23.2083,0.0000,0.8365,-50.7772,0.11095,1.0000,0.0000,0.0000,True,True
23.2325,0.0000,0.8381,-50.9073,0.13013,1.0000,0.0000,0.0000,True,True
23.2528,0.0000,0.8394,-51.0156,0.10829,1.0000,0.0000,0.0000,True,True
23.2742,0.0000,0.8409,-51.1331,0.11758,1.0000,0.0000,0.0000,True,True
23.2949,0.0000,0.8424,-51.2447,0.11157,1.0000,0.0000,0.0000,True,True
23.3160,0.0000,0.8439,-51.3588,0.11405,1.0000,0.0000,0.0000,True,True
23.3391,0.0000,0.8455,-51.4793,0.12054,1.0000,0.0000,0.0000,True,True
23.3597,0.0000,0.8470,-51.5943,0.11503,1.0000,0.0000,0.0000,True,True
23.3825,0.0000,0.8488,-51.7166,0.12232,1.0000,0.0000,0.0000,True,True
23.4021,0.0000,0.8503,-51.8239,0.10729,1.0000,0.0000,0.0000,True,True
23.4239,0.0000,0.8519,-51.9410,0.11715,1.0000,0.0000,0.0000,True,True
23.4436,0.0000,0.8534,-52.0476,0.10660,1.0000,0.0000,0.0000,True,True
23.4654,0.0000,0.8552,-52.1662,0.11860,1.0000,0.0000,0.0000,True,True
23.4846,0.0000,0.8567,-52.2665,0.10030,1.0000,0.0000,0.0000,True,True
23.5054,0.0000,0.8582,-52.3713,0.10487,1.0000,0.0000,0.0000,True,True
23.5257,0.0000,0.8598,-52.4732,0.10187,1.0000,0.0000,0.0000,True,True
23.5467,0.0000,0.8613,-52.5725,0.09932,1.0000,0.0000,0.0000,True,True
23.5672,0.0000,0.8628,-52.6686,0.09615,1.0000,0.0000,0.0000,True,True
23.5891,0.0000,0.8643,-52.7634,0.09473,1.0000,0.0000,0.0000,True,True
23.6100,0.0000,0.8658,-52.8568,0.09343,1.0000,0.0000,0.0000,True,True
23.6322,0.0000,0.8672,-52.9488,0.09202,1.0000,0.0000,0.0000,True,True
23.6520,0.0000,0.8685,-53.0283,0.07957,1.0000,0.0000,0.0000,True,True
23.6738,0.0000,0.8699,-53.1120,0.08371,1.0000,0.0000,0.0000,True,True
23.6938,0.0000,0.8711,-53.1853,0.07328,1.0000,0.0000,0.0000,True,True
23.7160,0.0000,0.8724,-53.2622,0.07691,1.0000,0.0000,0.0000,True,True
23.7367,0.0000,0.8736,-53.3332,0.07096,1.0000,0.0000,0.0000,True,True
23.7584,0.0000,0.8747,-53.4028,0.06965,1.0000,0.0000,0.0000,True,True
23.7825,0.0000,0.8759,-53.4750,0.07220,1.0000,0.0000,0.0000,True,True
23.8020,0.0000,0.8769,-53.5322,0.05720,1.0000,0.0000,0.0000,True,True
23.8237,0.0000,0.8779,-53.5911,0.05895,1.0000,0.0000,0.0000,True,True
23.8451,0.0000,0.8789,-53.6455,0.05443,1.0000,0.0000,0.0000,True,True
23.8661,0.0000,0.8797,-53.6958,0.05023,1.0000,0.0000,0.0000,True,True
23.8872,0.0000,0.8806,-53.7428,0.04707,1.0000,0.0000,0.0000,True,True
23.9086,0.0000,0.8813,-53.7869,0.04405,1.0000,0.0000,0.0000,True,True
23.9295,0.0000,0.8820,-53.8274,0.04051,1.0000,0.0000,0.0000,True,True
23.9504,0.0000,0.8827,-53.8644,0.03707,1.0000,0.0000,0.0000,True,True
23.9726,0.0000,0.8833,-53.8988,0.03434,1.0000,0.0000,0.0000,True,True
23.9930,0.0000,0.8838,-53.9293,0.03053,1.0000,0.0000,0.0000,True,True
24.0156,0.0000,0.8843,-53.9580,0.02866,1.0000,0.0000,0.0000,True,True
24.0348,0.0000,0.8847,-53.9799,0.02191,1.0000,0.0000,0.0000,True,True
24.0572,0.0000,0.8847,-53.9799,0.00000,1.0000,0.0000,0.0000,True,True
24.0767,0.0000,0.8847,-53.9827,0.00280,1.0000,0.0000,0.0000,True,True
24.0989,0.0000,0.8849,-53.9896,0.00698,1.0000,0.0000,0.0000,True,True
24.1191,0.0000,0.8850,-53.9990,0.00933,1.0000,0.0000,0.0000,True,True
24.1406,0.0000,0.8853,-54.0125,0.01349,1.0000,0.0000,0.0000,True,True
24.1615,0.0000,0.8856,-54.0288,0.01632,1.0000,0.0000,0.0000,True,True
24.1826,0.0000,0.8859,-54.0486,0.01982,1.0000,0.0000,0.0000,True,True
24.2044,0.0000,0.8864,-54.0723,0.02373,1.0000,0.0000,0.0000,True,True
24.2255,0.0000,0.8869,-54.0993,0.02697,1.0000,0.0000,0.0000,True,True
24.2487,0.0000,0.8875,-54.1327,0.03343,1.0000,0.0000,0.0000,True,True
24.2687,0.0000,0.8880,-54.1640,0.03133,1.0000,0.0000,0.0000,True,True
24.2907,0.0000,0.8888,-54.2028,0.03878,1.0000,0.0000,0.0000,True,True
24.3110,0.0000,0.8895,-54.2416,0.03876,1.0000,0.0000,0.0000,True,True
24.3326,0.0000,0.8903,-54.2862,0.04468,1.0000,0.0000,0.0000,True,True
24.3541,0.0000,0.8911,-54.3338,0.04755,1.0000,0.0000,0.0000,True,True
24.3756,0.0000,0.8921,-54.3851,0.05131,1.0000,0.0000,0.0000,True,True
24.3972,0.0000,0.8931,-54.4393,0.05417,1.0000,0.0000,0.0000,True,True
24.4176,0.0000,0.8941,-54.4956,0.05632,1.0000,0.0000,0.0000,True,True
24.4406,0.0000,0.8953,-54.5610,0.06546,1.0000,0.0000,0.0000,True,True
24.4604,0.0000,0.8965,-54.6215,0.06047,1.0000,0.0000,0.0000,True,True
24.4821,0.0000,0.8978,-54.6906,0.06915,1.0000,0.0000,0.0000,True,True
24.5025,0.0000,0.8991,-54.7577,0.06711,1.0000,0.0000,0.0000,True,True
24.5239,0.0000,0.9005,-54.8336,0.07585,1.0000,0.0000,0.0000,True,True
24.5446,0.0000,0.9020,-54.9086,0.07505,1.0000,0.0000,0.0000,True,True
24.5656,0.0000,0.9035,-54.9892,0.08060,1.0000,0.0000,0.0000,True,True
24.5863,0.0000,0.9051,-55.0711,0.08197,1.0000,0.0000,0.0000,True,True
24.6073,0.0000,0.9068,-55.1578,0.08668,1.0000,0.0000,0.0000,True,True
24.6293,0.0000,0.9087,-55.2522,0.09444,1.0000,0.0000,0.0000,True,True
24.6504,0.0000,0.9106,-55.3461,0.09389,0.9999,0.0001,0.0000,True,True
24.6738,0.0000,0.9127,-55.4544,0.10837,0.9999,0.0001,0.0000,True,True
24.6927,0.0000,0.9145,-55.5447,0.09030,0.9998,0.0002,0.0000,True,True
24.7155,0.0000,0.9168,-55.6566,0.11194,0.9997,0.0003,0.0000,True,True
24.7345,0.0000,0.9188,-55.7535,0.09691,0.9996,0.0004,0.0000,True,True
24.7574,0.0000,0.9213,-55.8723,0.11883,0.9995,0.0005,0.0000,True,True
24.7776,0.0000,0.9236,-55.9827,0.11038,0.9993,0.0007,0.0000,True,True
24.7990,0.0000,0.9260,-56.0976,0.11498,0.9992,0.0008,0.0000,True,True
24.8194,0.0000,0.9283,-56.2079,0.11034,0.9990,0.0010,0.0000,True,True
24.8405,0.0000,0.9308,-56.3221,0.11417,0.9988,0.0012,0.0000,True,True
24.8617,0.0000,0.9332,-56.4363,0.11420,0.9986,0.0014,0.0000,True,True
24.8829,0.0000,0.9357,-56.5506,0.11437,0.9983,0.0017,0.0000,True,True
24.9046,0.0000,0.9382,-56.6649,0.11431,0.9981,0.0019,0.0000,True,True
24.9258,0.0000,0.9408,-56.7827,0.11786,0.9978,0.0022,0.0000,True,True
24.9502,0.0000,0.9436,-56.9113,0.12861,0.9975,0.0025,0.0000,True,True
24.9739,0.0000,0.9466,-57.0420,0.13076,0.9971,0.0029,0.0000,True,True
24.9946,0.0000,0.9491,-57.1537,0.11165,0.9968,0.0032,0.0000,True,True
25.0164,0.0000,0.9518,-57.2717,0.11807,0.9964,0.0036,0.0000,True,True
25.0381,0.0000,0.9544,-57.3886,0.11697,0.9960,0.0040,0.0000,True,True
25.0597,0.0000,0.9571,-57.5055,0.11690,0.9957,0.0043,0.0000,True,True
25.0824,0.0000,0.9599,-57.6268,0.12131,0.9952,0.0048,0.0000,True,True
25.1072,0.0000,0.9631,-57.7615,0.13473,0.9947,0.0053,0.0000,True,True
25.1324,0.0000,0.9663,-57.8970,0.13560,0.9942,0.0058,0.0000,True,True
25.1572,0.0000,0.9694,-58.0316,0.13461,0.9937,0.0063,0.0000,True,True
25.1824,0.0000,0.9727,-58.1667,0.13514,0.9931,0.0069,0.0000,True,True
25.2072,0.0000,0.9759,-58.2977,0.13098,0.9925,0.0075,0.0000,True,True
25.2321,0.0000,0.9789,-58.4238,0.12623,0.9920,0.0080,0.0000,True,True
25.2572,0.0000,0.9819,-58.5459,0.12211,0.9914,0.0086,0.0000,True,True
25.2806,0.0000,0.9845,-58.6540,0.10810,0.9909,0.0091,0.0000,True,True
25.3054,0.0000,0.9873,-58.7670,0.11307,0.9903,0.0097,0.0000,True,True
25.3322,0.0000,0.9902,-58.8832,0.11620,0.9897,0.0103,0.0000,True,True
25.3572,0.0000,0.9928,-58.9860,0.10285,0.9892,0.0108,0.0000,True,True
25.3823,0.0000,0.9952,-59.0842,0.09822,0.9887,0.0113,0.0000,True,True
25.4071,0.0000,0.9976,-59.1779,0.09376,0.9881,0.0119,0.0000,True,True
25.4326,0.0000,0.9999,-59.2684,0.09050,0.9876,0.0124,0.0000,True,True
25.4579,0.0000,1.0021,-59.3536,0.08525,0.9871,0.0129,0.0000,True,True
25.4827,0.0000,1.0041,-59.4325,0.07888,0.9867,0.0133,0.0000,True,True
25.5077,0.0000,1.0060,-59.5073,0.07482,0.9862,0.0138,0.0000,True,True
25.5330,0.0000,1.0078,-59.5782,0.07093,0.9858,0.0142,0.0000,True,True
25.5582,0.0000,1.0095,-59.6437,0.06555,0.9854,0.0146,0.0000,True,True
25.5833,0.0000,1.0111,-59.7046,0.06091,0.9850,0.0150,0.0000,True,True
25.6082,0.0000,1.0125,-59.7606,0.05608,0.9847,0.0153,0.0000,True,True
25.6329,0.0000,1.0138,-59.8112,0.05056,0.9844,0.0156,0.0000,True,True
25.6587,0.0000,1.0151,-59.8590,0.04782,0.9841,0.0159,0.0000,True,True
25.6833,0.0000,1.0162,-59.9004,0.04148,0.9838,0.0162,0.0000,True,True
25.7078,0.0000,1.0171,-59.9371,0.03665,0.9836,0.0164,0.0000,True,True
25.7326,0.0000,1.0180,-59.9692,0.03217,0.9834,0.0166,0.0000,True,True
25.7573,0.0000,1.0187,-59.9971,0.02785,0.9832,0.0168,0.0000,True,True
25.7829,0.0000,1.0187,-59.9971,0.00000,0.9832,0.0168,0.0000,True,True
25.8075,0.0000,1.0188,-60.0016,0.00454,0.9831,0.0169,0.0000,True,True
25.8324,0.0000,1.0190,-60.0109,0.00925,0.9831,0.0169,0.0000,True,True
25.8571,0.0000,1.0194,-60.0246,0.01370,0.9830,0.0170,0.0000,True,True
25.8821,0.0000,1.0199,-60.0432,0.01859,0.9829,0.0171,0.0000,True,True
25.9073,0.0000,1.0205,-60.0666,0.02345,0.9827,0.0173,0.0000,True,True
25.9301,0.0000,1.0212,-60.0915,0.02490,0.9826,0.0174,0.0000,True,True
25.9553,0.0000,1.0220,-60.1239,0.03247,0.9823,0.0177,0.0000,True,True
25.9802,0.0000,1.0230,-60.1610,0.03709,0.9821,0.0179,0.0000,True,True
26.0046,0.0000,1.0241,-60.2016,0.04054,0.9818,0.0182,0.0000,True,True
26.0291,0.0000,1.0253,-60.2466,0.04502,0.9815,0.0185,0.0000,True,True
26.0543,0.0000,1.0266,-60.2974,0.05086,0.9812,0.0188,0.0000,True,True
26.0782,0.0000,1.0281,-60.3512,0.05379,0.9808,0.0192,0.0000,True,True
26.1022,0.0000,1.0296,-60.4085,0.05737,0.9804,0.0196,0.0000,True,True
26.1261,0.0000,1.0312,-60.4703,0.06176,0.9799,0.0201,0.0000,True,True
26.1515,0.0000,1.0331,-60.5398,0.06959,0.9794,0.0206,0.0000,True,True
26.1760,0.0000,1.0350,-60.6116,0.07185,0.9789,0.0211,0.0000,True,True
26.2008,0.0000,1.0371,-60.6892,0.07761,0.9784,0.0216,0.0000,True,True
26.2249,0.0000,1.0393,-60.7701,0.08086,0.9778,0.0222,0.0000,True,True
26.2488,0.0000,1.0416,-60.8537,0.08365,0.9771,0.0229,0.0000,True,True
26.2738,0.0000,1.0441,-60.9452,0.09162,0.9764,0.0236,0.0000,True,True
26.2995,0.0000,1.0467,-61.0421,0.09688,0.9757,0.0243,0.0000,True,True
26.3239,0.0000,1.0495,-61.1434,0.10137,0.9749,0.0251,0.0000,True,True
26.3477,0.0000,1.0522,-61.2411,0.09769,0.9741,0.0259,0.0000,True,True
26.3723,0.0000,1.0553,-61.3503,0.10926,0.9732,0.0268,0.0000,True,True
26.3989,0.0000,1.0587,-61.4760,0.12573,0.9722,0.0278,0.0000,True,True
26.4217,0.0000,1.0617,-61.5835,0.10759,0.9713,0.0287,0.0000,True,True
26.4468,0.0000,1.0652,-61.7071,0.12369,0.9703,0.0297,0.0000,True,True
26.4728,0.0000,1.0689,-61.8386,0.13150,0.9691,0.0309,0.0000,True,True
26.4965,0.0000,1.0726,-61.9689,0.13035,0.9680,0.0320,0.0000,True,True
26.5210,0.0000,1.0764,-62.1020,0.13316,0.9668,0.0332,0.0000,True,True
26.5454,0.0000,1.0802,-62.2353,0.13334,0.9656,0.0344,0.0000,True,True
26.5701,0.0000,1.0840,-62.3679,0.13269,0.9644,0.0356,0.0000,True,True
26.5951,0.0000,1.0879,-62.5028,0.13492,0.9631,0.0369,0.0000,True,True
26.6198,0.0000,1.0918,-62.6363,0.13357,0.9618,0.0382,0.0000,True,True
26.6444,0.0000,1.0957,-62.7695,0.13322,0.9606,0.0394,0.0000,True,True
26.6687,0.0000,1.0995,-62.9006,0.13125,0.9593,0.0407,0.0000,True,True
26.6938,0.0000,1.1034,-63.0340,0.13338,0.9579,0.0421,0.0000,True,True
26.7184,0.0000,1.1074,-63.1687,0.13479,0.9566,0.0434,0.0000,True,True
26.7419,0.0000,1.1112,-63.2954,0.12678,0.9553,0.0447,0.0000,True,True
26.7656,0.0000,1.1149,-63.4230,0.12768,0.9540,0.0460,0.0000,True,True
26.7906,0.0000,1.1190,-63.5590,0.13600,0.9526,0.0474,0.0000,True,True
26.8131,0.0000,1.1226,-63.6780,0.11911,0.9513,0.0487,0.0000,True,True
26.8372,0.0000,1.1265,-63.8102,0.13217,0.9499,0.0501,0.0000,True,True
26.8611,0.0000,1.1304,-63.9380,0.12788,0.9485,0.0515,0.0000,True,True
26.8847,0.0000,1.1343,-64.0665,0.12855,0.9471,0.0529,0.0000,True,True
26.9083,0.0000,1.1382,-64.1938,0.12738,0.9456,0.0544,0.0000,True,True
26.9321,0.0000,1.1419,-64.3176,0.12386,0.9442,0.0558,0.0000,True,True
26.9574,0.0000,1.1458,-64.4438,0.12623,0.9428,0.0572,0.0000,True,True
26.9794,0.0000,1.1491,-64.5516,0.10793,0.9416,0.0584,0.0000,True,True
27.0029,0.0000,1.1525,-64.6616,0.11002,0.9403,0.0597,0.0000,True,True
27.0268,0.0000,1.1558,-64.7689,0.10737,0.9390,0.0610,0.0000,True,True
27.0515,0.0000,1.1591,-64.8757,0.10684,0.9378,0.0622,0.0000,True,True
27.0754,0.0000,1.1622,-64.9744,0.09871,0.9366,0.0634,0.0000,True,True
27.1007,0.0000,1.1652,-65.0716,0.09728,0.9354,0.0646,0.0000,True,True
27.1242,0.0000,1.1681,-65.1634,0.09187,0.9343,0.0657,0.0000,True,True
27.1418,0.0000,1.1701,-65.2269,0.06353,0.9335,0.0665,0.0000,True,True
27.1592,0.0000,1.1720,-65.2887,0.06180,0.9328,0.0672,0.0000,True,True
27.1766,0.0000,1.1738,-65.3472,0.05858,0.9320,0.0680,0.0000,True,True
27.1940,0.0000,1.1756,-65.4042,0.05694,0.9313,0.0687,0.0000,True,True
27.2100,0.0000,1.1772,-65.4541,0.04996,0.9307,0.0693,0.0000,True,True
27.2237,0.0000,1.1785,-65.4956,0.04149,0.9302,0.0698,0.0000,True,True
27.2376,0.0000,1.1797,-65.5358,0.04023,0.9297,0.0703,0.0000,True,True
27.2524,0.0000,1.1811,-65.5777,0.04194,0.9292,0.0708,0.0000,True,True
27.2674,0.0000,1.1823,-65.6179,0.04021,0.9287,0.0713,0.0000,True,True
27.2831,0.0000,1.1836,-65.6584,0.04055,0.9282,0.0718,0.0000,True,True
27.3004,0.0000,1.1850,-65.7011,0.04271,0.9276,0.0724,0.0000,True,True
27.3180,0.0000,1.1863,-65.7418,0.04078,0.9271,0.0729,0.0000,True,True
27.3357,0.0000,1.1875,-65.7805,0.03864,0.9266,0.0734,0.0000,True,True
27.3531,0.0000,1.1886,-65.8164,0.03591,0.9261,0.0739,0.0000,True,True
27.3708,0.0000,1.1897,-65.8503,0.03400,0.9257,0.0743,0.0000,True,True
27.3887,0.0000,1.1907,-65.8819,0.03158,0.9253,0.0747,0.0000,True,True
27.4072,0.0000,1.1917,-65.9130,0.03112,0.9249,0.0751,0.0000,True,True
27.4241,0.0000,1.1925,-65.9388,0.02578,0.9246,0.0754,0.0000,True,True
27.4418,0.0000,1.1933,-65.9632,0.02446,0.9243,0.0757,0.0000,True,True
27.4596,0.0000,1.1940,-65.9858,0.02255,0.9240,0.0760,0.0000,True,True
27.4769,0.0000,1.1940,-65.9858,0.00000,0.9240,0.0760,0.0000,True,True
27.4931,0.0000,1.1941,-65.9877,0.00197,0.9239,0.0761,0.0000,True,True
27.5079,0.0000,1.1942,-65.9911,0.00338,0.9239,0.0761,0.0000,True,True
27.5242,0.0000,1.1943,-65.9967,0.00562,0.9238,0.0762,0.0000,True,True
27.5407,0.0000,1.1946,-66.0048,0.00811,0.9237,0.0763,0.0000,True,True
27.5585,0.0000,1.1950,-66.0157,0.01088,0.9236,0.0764,0.0000,True,True
27.5759,0.0000,1.1954,-66.0286,0.01292,0.9234,0.0766,0.0000,True,True
27.5931,0.0000,1.1958,-66.0436,0.01505,0.9232,0.0768,0.0000,True,True
27.6114,0.0000,1.1964,-66.0619,0.01830,0.9230,0.0770,0.0000,True,True
27.6306,0.0000,1.1971,-66.0835,0.02163,0.9227,0.0773,0.0000,True,True
27.6487,0.0000,1.1979,-66.1074,0.02390,0.9224,0.0776,0.0000,True,True
